date,matchup,game_pk,skill_direction,skill_total,skill_confidence,skill_confidence_pct,skill_prob_mapped,market_home_winprob_no_vig,market_total_line,market_favorite,market_favorite_winprob,actual_winner,actual_total,actual_home_score,actual_away_score,direction_hit,ou_hit,total_abs_error,total_signed_error,brier_score,log_loss,park_factor,has_reverse_platoon,has_chain_break_300,has_bullpen_il_2plus,closing_snapshot_ts,closing_missing,result_missing,parse_failed,dossier_path
2026-05-25,TB@BAL,824838,AWAY,6.1,MEDIUM,0.589,0.589,0.493,7.5,AWAY,0.507,HOME,16.0,9.0,7.0,False,False,9.9,-9.9,0.346921,0.8891620644859024,96.0,True,True,True,2026-05-25_12-00-ET.json,False,False,False,../2026-05-25/TB@BAL/dossier.md
2026-05-25,WSH@CLE,824437,HOME,11.7,HIGH,0.8352,0.8352,0.612,8.5,HOME,0.612,AWAY,12.0,2.0,10.0,False,True,0.3000000000000007,-0.3000000000000007,0.6975590400000001,1.8030226615067662,101.0,False,True,False,2026-05-25_12-00-ET.json,False,False,False,../2026-05-25/WSH@CLE/dossier.md
2026-05-26,ARI@SF,823216,AWAY,7.9,MEDIUM,0.6462,0.6462,0.502,8.0,HOME,0.502,AWAY,12.0,5.0,7.0,True,False,4.1,-4.1,0.12517444,0.43664622559173916,91.0,True,True,True,2026-05-26_12-00-ET.json,False,False,False,../2026-05-26/ARI@SF/dossier.md
2026-05-26,COL@LAD,823949,AWAY,13.0,LOW,0.5398,0.5398,0.674,9.0,HOME,0.674,HOME,21.0,15.0,6.0,False,True,8.0,-8.0,0.29138403999999996,0.7760941013808714,98.0,False,False,True,2026-05-26_12-00-ET.json,False,False,False,../2026-05-26/COL@LAD/dossier.md
2026-05-26,HOU@TEX,822898,HOME,9.2,MEDIUM,0.6554,0.6554,0.5489999999999999,8.0,HOME,0.5489999999999999,HOME,17.0,10.0,7.0,True,True,7.800000000000001,-7.800000000000001,0.11874916,0.42250954271742286,96.0,False,True,False,2026-05-26_12-00-ET.json,False,False,False,../2026-05-26/HOU@TEX/dossier.md
2026-05-26,MIN@CWS,824597,AWAY,5.1,LOW,0.5695,0.5695,0.486,7.5,AWAY,0.514,AWAY,8.0,3.0,5.0,True,False,2.9000000000000004,-2.9000000000000004,0.18533025,0.5629964960949002,97.0,False,False,True,2026-05-26_12-00-ET.json,False,False,False,../2026-05-26/MIN@CWS/dossier.md
2026-05-26,NYY@KC,824106,AWAY,8.6,HIGH,0.8849,0.8849,0.35100000000000003,8.5,AWAY,0.649,AWAY,16.0,1.0,15.0,True,True,7.4,-7.4,0.013248009999999996,0.12228063470883253,106.0,False,False,True,2026-05-26_12-00-ET.json,False,False,False,../2026-05-26/NYY@KC/dossier.md
2026-05-26,PHI@SD,823294,HOME,7.5,MEDIUM,0.6274,0.6274,0.509,7.5,HOME,0.509,AWAY,7.0,3.0,4.0,False,,0.5,0.5,0.39363075999999997,0.9872498208146488,95.0,False,False,False,2026-05-26_12-00-ET.json,False,False,False,../2026-05-26/PHI@SD/dossier.md
2026-05-26,SEA@OAK,825004,AWAY,9.1,MEDIUM,0.589,0.589,0.505,9.5,HOME,0.505,AWAY,5.0,1.0,4.0,True,True,4.1,4.1,0.16892100000000002,0.5293290953305504,109.0,False,False,False,2026-05-26_12-00-ET.json,False,False,False,../2026-05-26/SEA@OAK/dossier.md
2026-05-26,STL@MIL,823785,HOME,6.0,HIGH,0.6915,0.6915,0.625,8.0,HOME,0.625,HOME,6.0,6.0,0.0,True,True,0.0,0.0,0.09517225,0.36889212787732417,97.0,False,True,True,2026-05-26_12-00-ET.json,False,False,False,../2026-05-26/STL@MIL/dossier.md
